name,fn_met_active_neigh,genes,max,min,weight
17984,0.622093023,KCNJ18,0.7,0.6,0.566835871
5178,0.622018349,PRODH2,0.7,0.6,0.566835871
16058,0.621753247,PGAM4,0.7,0.6,0.566835871
13991,0.621399177,COX7B2,0.7,0.6,0.566835871
2757,0.621359223,PTPN4,0.7,0.6,0.566835871
17893,0.621169916,SLC7A6,0.7,0.6,0.566835871
15113,0.621082621,MT1G,0.7,0.6,0.566835871
4311,0.621069182,CBR1,0.7,0.6,0.566835871
9,0.621004566,CYP51A1,0.7,0.6,0.566835871
8489,0.620979021,SLC20A2,0.7,0.6,0.566835871
13951,0.620879121,PDP1,0.7,0.6,0.566835871
6618,0.620805369,ENPP4,0.7,0.6,0.566835871
16425,0.620805369,GCH1,0.7,0.6,0.566835871
8098,0.620689655,ENTPD5,0.7,0.6,0.566835871
4730,0.620253165,BDH2,0.7,0.6,0.566835871
1796,0.620224719,FMO5,0.7,0.6,0.566835871
13298,0.62012012,GPX2,0.7,0.6,0.566835871
4008,0.620111732,HGD,0.7,0.6,0.566835871
10673,0.619791667,DDO,0.7,0.6,0.566835871
16960,0.619596542,PLCD1,0.7,0.6,0.566835871
3403,0.619482496,SLC47A1,0.7,0.6,0.566835871
16641,0.618959108,ACSL1,0.7,0.6,0.566835871
4272,0.618823529,SLCO2B1,0.7,0.6,0.566835871
10816,0.618343195,GSTO1,0.7,0.6,0.566835871
7754,0.618291761,IDH2,0.7,0.6,0.566835871
13626,0.618290258,SLC29A1,0.7,0.6,0.566835871
11155,0.618181818,BSND,0.7,0.6,0.566835871
3535,0.618012422,ALDH1L1,0.7,0.6,0.566835871
6890,0.617948718,SLC34A1,0.7,0.6,0.566835871
13252,0.617910448,NT5M,0.7,0.6,0.566835871
13776,0.617806732,SLC11A2,0.7,0.6,0.566835871
5205,0.617424242,CYB5D2,0.7,0.6,0.566835871
17933,0.617283951,SMLR1,0.7,0.6,0.566835871
3026,0.617263844,PAPSS1,0.7,0.6,0.566835871
11207,0.617210682,SCP2,0.7,0.6,0.566835871
11695,0.617151608,FABP3,0.7,0.6,0.566835871
17139,0.617021277,THNSL1,0.7,0.6,0.566835871
17705,0.617021277,ASPG,0.7,0.6,0.566835871
5956,0.616915423,ACO1,0.7,0.6,0.566835871
9087,0.616847826,HKDC1,0.7,0.6,0.566835871
17920,0.61682243,ST20-MTHFS,0.7,0.6,0.566835871
9272,0.616600791,ACSL5,0.7,0.6,0.566835871
3238,0.616580311,SLC27A2,0.7,0.6,0.566835871
10287,0.616570328,CYB5R1,0.7,0.6,0.566835871
2755,0.616492147,MECR,0.7,0.6,0.566835871
15642,0.616465863,SLC12A3,0.7,0.6,0.566835871
18003,0.616402116,NMRAL1,0.7,0.6,0.566835871
17637,0.61637931,LOC93432,0.7,0.6,0.566835871
14530,0.616296296,ACY1,0.7,0.6,0.566835871
7167,0.616246499,AACS,0.7,0.6,0.566835871
5906,0.616161616,SLC19A1,0.7,0.6,0.566835871
11949,0.616129032,PLA2G5,0.7,0.6,0.566835871
15097,0.616055846,ABHD5,0.7,0.6,0.566835871
6224,0.616,TPMT,0.7,0.6,0.566835871
11916,0.615866388,FAAH2,0.7,0.6,0.566835871
2157,0.615835777,BAAT,0.7,0.6,0.566835871
1332,0.615789474,PTGIS,0.7,0.6,0.566835871
8105,0.615757576,DLST,0.7,0.6,0.566835871
6871,0.615567911,TALDO1,0.7,0.6,0.566835871
11531,0.615384615,PLA2G12B,0.7,0.6,0.566835871
19214,0.615384615,NT5C3A,0.7,0.6,0.566835871
7841,0.615131579,CLCNKA,0.7,0.6,0.566835871
5423,0.615101289,CBR4,0.7,0.6,0.566835871
16249,0.615084525,FDXR,0.7,0.6,0.566835871
19077,0.615044248,PTPN9,0.7,0.6,0.566835871
2219,0.615,FDX1,0.7,0.6,0.566835871
4020,0.61498708,GDPD1,0.7,0.6,0.566835871
10867,0.614955357,TKTL1,0.7,0.6,0.566835871
18607,0.614609572,NAGK,0.7,0.6,0.566835871
16328,0.614583333,IAH1,0.7,0.6,0.566835871
12821,0.614412137,PTPRA,0.7,0.6,0.566835871
15640,0.614314115,HK1,0.7,0.6,0.566835871
17186,0.614255765,CCS,0.7,0.6,0.566835871
2403,0.61409396,ARG2,0.7,0.6,0.566835871
9445,0.614084507,SLC29A2,0.7,0.6,0.566835871
10235,0.61407767,HSD11B1,0.7,0.6,0.566835871
11086,0.6140553,PGAM1,0.7,0.6,0.566835871
17260,0.614048338,MDH1,0.7,0.6,0.566835871
3530,0.613941019,ABHD10,0.7,0.6,0.566835871
2121,0.613733906,RSAD1,0.7,0.6,0.566835871
12193,0.613709161,MTHFR,0.7,0.6,0.566835871
3374,0.613670134,BCKDHA,0.7,0.6,0.566835871
14217,0.613555291,ENSG00000160200,0.7,0.6,0.566835871
6733,0.613541667,UGDH,0.7,0.6,0.566835871
393,0.61341853,PMM1,0.7,0.6,0.566835871
4090,0.613412229,AGPAT5,0.7,0.6,0.566835871
1384,0.6133829,SLC22A5,0.7,0.6,0.566835871
539,0.613309353,PLA2G15,0.7,0.6,0.566835871
14218,0.613168724,CBSL,0.7,0.6,0.566835871
9742,0.613138686,NT5C1B,0.7,0.6,0.566835871
4649,0.612980769,RETSAT,0.7,0.6,0.566835871
14057,0.612975391,AGPAT6,0.7,0.6,0.566835871
4002,0.612903226,SPACA7,0.7,0.6,0.566835871
13489,0.612903226,KCNJ1,0.7,0.6,0.566835871
5399,0.61281337,ACOT12,0.7,0.6,0.566835871
9019,0.612368024,PLCH1,0.7,0.6,0.566835871
16136,0.612299465,ENSG00000255835,0.7,0.6,0.566835871
15244,0.611940299,PLA2G10,0.7,0.6,0.566835871
12895,0.611486486,NOXRED1,0.7,0.6,0.566835871
545,0.611479029,HSDL1,0.7,0.6,0.566835871
2808,0.611442193,LCAT,0.7,0.6,0.566835871
11785,0.611328125,SLC31A1,0.7,0.6,0.566835871
7315,0.61130742,SLC47A2,0.7,0.6,0.566835871
9846,0.611267606,CYP2D6,0.7,0.6,0.566835871
11107,0.611213235,PGM1,0.7,0.6,0.566835871
8296,0.611111111,PLCB1,0.7,0.6,0.566835871
9033,0.610928962,GPX4,0.7,0.6,0.566835871
16954,0.610906863,EPHX2,0.7,0.6,0.566835871
108,0.610831234,SLC2A3,0.7,0.6,0.566835871
15169,0.610726644,GPX5,0.7,0.6,0.566835871
3629,0.610655738,PM20D2,0.7,0.6,0.566835871
15758,0.610552764,MGAT1,0.7,0.6,0.566835871
635,0.610441767,SLC1A6,0.7,0.6,0.566835871
3056,0.610421836,UGT2B10,0.7,0.6,0.566835871
10105,0.610328638,SLC26A11,0.7,0.6,0.566835871
932,0.61025641,HINT3,0.7,0.6,0.566835871
9940,0.610223642,GPX6,0.7,0.6,0.566835871
148,0.610153257,PYGM,0.7,0.6,0.566835871
13953,0.610074627,MGST1,0.7,0.6,0.566835871
16483,0.610062893,GGTLC2,0.7,0.6,0.566835871
3831,0.609989373,PTS,0.7,0.6,0.566835871
7632,0.609876543,PLB1,0.7,0.6,0.566835871
3081,0.609848485,CPT1A,0.7,0.6,0.566835871
2373,0.609644087,COX10,0.7,0.6,0.566835871
9276,0.609589041,ACMSD,0.7,0.6,0.566835871
6839,0.609550562,GDPD4,0.7,0.6,0.566835871
8453,0.609404389,PKLR,0.7,0.6,0.566835871
5326,0.609175871,AGXT,0.7,0.6,0.566835871
3240,0.609160305,HDC,0.7,0.6,0.566835871
2843,0.60915493,AGPS,0.7,0.6,0.566835871
11157,0.608910891,DHCR24,0.7,0.6,0.566835871
4329,0.6087735,HK2,0.7,0.6,0.566835871
12287,0.608695652,SPDYC,0.7,0.6,0.566835871
13721,0.608695652,SLC28A1,0.7,0.6,0.566835871
16950,0.60857538,ALG11,0.7,0.6,0.566835871
11883,0.608391608,AOX1,0.7,0.6,0.566835871
15673,0.608264463,PLCL1,0.7,0.6,0.566835871
5845,0.608208955,PTDSS2,0.7,0.6,0.566835871
6311,0.608181818,GRHPR,0.7,0.6,0.566835871
18419,0.608108108,PLA2G4C,0.7,0.6,0.566835871
9145,0.607888631,ENTPD2,0.7,0.6,0.566835871
16338,0.607476636,SLC35A5,0.7,0.6,0.566835871
19122,0.607462687,ACACA,0.7,0.6,0.566835871
17795,0.607361963,PTGR2,0.7,0.6,0.566835871
13256,0.607198748,PP2D1,0.7,0.6,0.566835871
10427,0.607142857,UAP1,0.7,0.6,0.566835871
17799,0.606951872,PTPN21,0.7,0.6,0.566835871
12559,0.606936416,GALT,0.7,0.6,0.566835871
18999,0.606815203,IP6K1,0.7,0.6,0.566835871
7907,0.606683805,CYP2F1,0.7,0.6,0.566835871
11423,0.606403013,GLRA4,0.7,0.6,0.566835871
7891,0.60625,SULT1C3,0.7,0.6,0.566835871
2975,0.606132075,SLC9A3,0.7,0.6,0.566835871
6952,0.606102635,FADS1,0.7,0.6,0.566835871
66,0.605985037,PIGQ,0.7,0.6,0.566835871
12686,0.605960265,SLC35B3,0.7,0.6,0.566835871
2292,0.605882353,HAL,0.7,0.6,0.566835871
15030,0.605882353,GPAT2,0.7,0.6,0.566835871
4573,0.605786618,KCNJ3,0.7,0.6,0.566835871
3085,0.605757196,CHKA,0.7,0.6,0.566835871
340,0.605531295,SLC25A1,0.7,0.6,0.566835871
17384,0.605357143,SLC16A1,0.7,0.6,0.566835871
1955,0.605299861,GSTM3,0.7,0.6,0.566835871
12562,0.605298013,CRLS1,0.7,0.6,0.566835871
1781,0.605263158,AOC2,0.7,0.6,0.566835871
2050,0.605214153,SMPD2,0.7,0.6,0.566835871
4872,0.605194805,SLC25A32,0.7,0.6,0.566835871
6644,0.605166052,BCKDHB,0.7,0.6,0.566835871
13575,0.605128205,AASS,0.7,0.6,0.566835871
9129,0.604904632,PDE5A,0.7,0.6,0.566835871
5924,0.604878049,PTPN7,0.7,0.6,0.566835871
6613,0.604554865,DUOX1,0.7,0.6,0.566835871
11373,0.604484305,ASS1,0.7,0.6,0.566835871
13018,0.604452055,GCAT,0.7,0.6,0.566835871
15831,0.604304636,ENPP3,0.7,0.6,0.566835871
14706,0.604075691,TST,0.7,0.6,0.566835871
14107,0.603864734,HAGH,0.7,0.6,0.566835871
3492,0.603616134,SLC20A1,0.7,0.6,0.566835871
10214,0.6035313,SLC22A2,0.7,0.6,0.566835871
2094,0.603481625,ALDH1L2,0.7,0.6,0.566835871
14356,0.603448276,PLA2G4E,0.7,0.6,0.566835871
10328,0.603421462,GLRX2,0.7,0.6,0.566835871
10917,0.603174603,DPYD,0.7,0.6,0.566835871
11342,0.60311284,BEST4,0.7,0.6,0.566835871
13268,0.603092784,ASPDH,0.7,0.6,0.566835871
9911,0.603021978,CYB5R3,0.7,0.6,0.566835871
14088,0.602822581,MPST,0.7,0.6,0.566835871
10671,0.602605863,SLC22A16,0.7,0.6,0.566835871
5355,0.602385686,SLC23A1,0.7,0.6,0.566835871
10443,0.602197802,NR1I3,0.7,0.6,0.566835871
15996,0.602150538,GBE1,0.7,0.6,0.566835871
12874,0.60199005,PDE4A,0.7,0.6,0.566835871
12146,0.601941748,PCCA,0.7,0.6,0.566835871
8357,0.601769912,GGT7,0.7,0.6,0.566835871
15576,0.601626016,BTD,0.7,0.6,0.566835871
17558,0.601539372,LDHA,0.7,0.6,0.566835871
7990,0.601503759,UGT2B28,0.7,0.6,0.566835871
14589,0.601398601,SLC8A1,0.7,0.6,0.566835871
9961,0.601100413,GPX7,0.7,0.6,0.566835871
3951,0.601036269,GADL1,0.7,0.6,0.566835871
14275,0.600961538,HMGCLL1,0.7,0.6,0.566835871
14310,0.600924499,SPTLC3,0.7,0.6,0.566835871
17332,0.600917431,ENSG00000278139,0.7,0.6,0.566835871
7058,0.600735971,SLC2A2,0.7,0.6,0.566835871
3619,0.600566572,MUT,0.7,0.6,0.566835871
14148,0.600525624,LSS,0.7,0.6,0.566835871
17763,0.600505689,HSD17B6,0.7,0.6,0.566835871
18604,0.600484262,ELOVL1,0.7,0.6,0.566835871
4211,0.600315956,PDPR,0.7,0.6,0.566835871
6426,0.6,SGPP2,0.6,0.6,0.566835871
8466,0.6,TMEM202,0.6,0.6,0.566835871
10216,0.6,PTPN14,0.6,0.6,0.566835871
16452,0.6,AZI2,0.6,0.6,0.566835871
19289,0.6,ERVK-24,0.6,0.6,0.566835871
586,0.599934037,DECR1,0.6,0.5,0.34919571
3963,0.599708879,GGPS1,0.6,0.5,0.34919571
13855,0.599547511,SLC26A6,0.6,0.5,0.34919571
16256,0.599112426,NME6,0.6,0.5,0.34919571
2544,0.59908362,SLC12A2,0.6,0.5,0.34919571
12683,0.599001664,TRPC3,0.6,0.5,0.34919571
2412,0.598920863,CYP46A1,0.6,0.5,0.34919571
13972,0.598828697,PGM5,0.6,0.5,0.34919571
8662,0.598799127,CS,0.6,0.5,0.34919571
559,0.598736177,CDIPT,0.6,0.5,0.34919571
12883,0.59869281,SLC7A1,0.6,0.5,0.34919571
4119,0.598684211,SLC26A2,0.6,0.5,0.34919571
654,0.598553345,SULT2A1,0.6,0.5,0.34919571
18394,0.598455598,SLC38A5,0.6,0.5,0.34919571
2250,0.598387097,SLC3A1,0.6,0.5,0.34919571
10906,0.598290598,EXTL2,0.6,0.5,0.34919571
1829,0.598086124,SCLY,0.6,0.5,0.34919571
5800,0.59798995,MT1E,0.6,0.5,0.34919571
2060,0.597972973,BCO1,0.6,0.5,0.34919571
5755,0.597857838,PDHB,0.6,0.5,0.34919571
4406,0.597826087,FLAD1,0.6,0.5,0.34919571
910,0.597802198,CHPT1,0.6,0.5,0.34919571
7888,0.597701149,SPNS2,0.6,0.5,0.34919571
14819,0.597701149,C19orf24,0.6,0.5,0.34919571
13933,0.597692308,LDHB,0.6,0.5,0.34919571
10130,0.597639485,ADSS,0.6,0.5,0.34919571
15961,0.597593583,AK9,0.6,0.5,0.34919571
12553,0.597472924,CYP4V2,0.6,0.5,0.34919571
16687,0.597457627,THUMPD2,0.6,0.5,0.34919571
15332,0.597435897,SLC12A4,0.6,0.5,0.34919571
5948,0.597402597,ZDHHC24,0.6,0.5,0.34919571
11874,0.597402597,HSD17B8,0.6,0.5,0.34919571
2691,0.597333333,NOX4,0.6,0.5,0.34919571
7879,0.597315436,CYP2U1,0.6,0.5,0.34919571
18573,0.597014925,ENSG00000241489,0.6,0.5,0.34919571
2082,0.596795728,CYP27A1,0.6,0.5,0.34919571
927,0.596670935,GCLC,0.6,0.5,0.34919571
485,0.596638655,IDH3G,0.6,0.5,0.34919571
15822,0.596614951,PAPSS2,0.6,0.5,0.34919571
12138,0.596610169,SLC28A3,0.6,0.5,0.34919571
18859,0.596541787,HSD11B1L,0.6,0.5,0.34919571
3763,0.596534653,FADS3,0.6,0.5,0.34919571
5030,0.596474954,IDH3A,0.6,0.5,0.34919571
16254,0.596358118,DERA,0.6,0.5,0.34919571
1117,0.596226415,FMO6P,0.6,0.5,0.34919571
19020,0.596172249,DGAT1,0.6,0.5,0.34919571
11473,0.596078431,GNMT,0.6,0.5,0.34919571
13081,0.596059113,SEPSECS,0.6,0.5,0.34919571
16541,0.596059113,ENSG00000114786,0.6,0.5,0.34919571
3035,0.596039604,TRPV5,0.6,0.5,0.34919571
8225,0.595903166,LIPA,0.6,0.5,0.34919571
14232,0.595870206,GGT5,0.6,0.5,0.34919571
12897,0.595595596,IDH3B,0.6,0.5,0.34919571
5834,0.595588235,CYP2S1,0.6,0.5,0.34919571
6357,0.595505618,AGPAT4,0.6,0.5,0.34919571
6808,0.595402299,SLC7A8,0.6,0.5,0.34919571
15032,0.595384615,TBXAS1,0.6,0.5,0.34919571
8800,0.595323741,MCCC2,0.6,0.5,0.34919571
928,0.595303867,IYD,0.6,0.5,0.34919571
3188,0.595155709,SLC39A5,0.6,0.5,0.34919571
2560,0.595084088,SPTLC1,0.6,0.5,0.34919571
5824,0.594936709,HIGD2B,0.6,0.5,0.34919571
4605,0.594890511,GNPDA2,0.6,0.5,0.34919571
595,0.59486166,PYCRL,0.6,0.5,0.34919571
6076,0.594840668,CYP7B1,0.6,0.5,0.34919571
5820,0.594814438,GLUL,0.6,0.5,0.34919571
14631,0.594724221,KDSR,0.6,0.5,0.34919571
6144,0.594512195,PDE8A,0.6,0.5,0.34919571
3195,0.594454073,CSAD,0.6,0.5,0.34919571
12936,0.594036697,ARSH,0.6,0.5,0.34919571
1593,0.593984962,AANAT,0.6,0.5,0.34919571
14781,0.593639576,ALAD,0.6,0.5,0.34919571
8705,0.593572779,PYCR2,0.6,0.5,0.34919571
2080,0.593567251,SLC19A3,0.6,0.5,0.34919571
10736,0.593457944,ADRB1,0.6,0.5,0.34919571
2323,0.593264249,GDE1,0.6,0.5,0.34919571
6680,0.593195266,SHMT1,0.6,0.5,0.34919571
17653,0.59317905,PAH,0.6,0.5,0.34919571
17910,0.593155894,HYKK,0.6,0.5,0.34919571
10549,0.593103448,PMVK,0.6,0.5,0.34919571
9645,0.592964824,C17orf80,0.6,0.5,0.34919571
9686,0.592857143,TRPV6,0.6,0.5,0.34919571
1435,0.592852958,UROD,0.6,0.5,0.34919571
16395,0.592833876,SEPHS2,0.6,0.5,0.34919571
8433,0.592715232,IDS,0.6,0.5,0.34919571
18972,0.592592593,FADS6,0.6,0.5,0.34919571
2527,0.592511013,RGS9,0.6,0.5,0.34919571
14096,0.592391304,PLA2G4F,0.6,0.5,0.34919571
14546,0.592383639,CHKB,0.6,0.5,0.34919571
1164,0.592334495,ADCK1,0.6,0.5,0.34919571
1111,0.592307692,NT5C1A,0.6,0.5,0.34919571
17219,0.59223301,CYB5R2,0.6,0.5,0.34919571
12609,0.592105263,B3GALT6,0.6,0.5,0.34919571
12466,0.592039801,OLAH,0.6,0.5,0.34919571
6092,0.591911765,COQ2,0.6,0.5,0.34919571
13916,0.591891892,SLC5A12,0.6,0.5,0.34919571
18164,0.591549296,KCNJ16,0.6,0.5,0.34919571
12,0.591423948,PDK4,0.6,0.5,0.34919571
5568,0.591304348,SLC6A19,0.6,0.5,0.34919571
13862,0.591304348,SULT1A2,0.6,0.5,0.34919571
13587,0.591280654,LIPT1,0.6,0.5,0.34919571
15472,0.591044776,TSTA3,0.6,0.5,0.34919571
6436,0.590909091,D2HGDH,0.6,0.5,0.34919571
6974,0.590814196,NDUFV1,0.6,0.5,0.34919571
1354,0.590759076,SLC17A1,0.6,0.5,0.34919571
609,0.590634441,ECH1,0.6,0.5,0.34919571
8776,0.590551181,TMPPE,0.6,0.5,0.34919571
17428,0.590517241,PCYT2,0.6,0.5,0.34919571
14537,0.590243902,GDPD3,0.6,0.5,0.34919571
2972,0.590212264,SDHA,0.6,0.5,0.34919571
3692,0.590163934,DPYS,0.6,0.5,0.34919571
13865,0.59009009,SLC5A10,0.6,0.5,0.34919571
19075,0.59009009,DHRS11,0.6,0.5,0.34919571
3365,0.590073529,PFKL,0.6,0.5,0.34919571
14084,0.589986468,RGN,0.6,0.5,0.34919571
3273,0.589918256,PMM2,0.6,0.5,0.34919571
2347,0.58984375,CLCN3,0.6,0.5,0.34919571
13710,0.589812332,MT1X,0.6,0.5,0.34919571
6757,0.589769308,NQO1,0.6,0.5,0.34919571
14665,0.589622642,ISPD,0.6,0.5,0.34919571
9773,0.589537223,TPK1,0.6,0.5,0.34919571
5696,0.589426322,ADRA1B,0.6,0.5,0.34919571
17873,0.589403974,SLC38A7,0.6,0.5,0.34919571
8385,0.589341693,SLC6A13,0.6,0.5,0.34919571
14292,0.589285714,HSDL2,0.6,0.5,0.34919571
16488,0.589285714,CDS2,0.6,0.5,0.34919571
16448,0.589041096,TRPC1,0.6,0.5,0.34919571
15422,0.588996764,LPIN1,0.6,0.5,0.34919571
10724,0.588822355,PNLIP,0.6,0.5,0.34919571
5512,0.588732394,FASN,0.6,0.5,0.34919571
15053,0.588652482,ACAD10,0.6,0.5,0.34919571
2893,0.588597843,SLC30A9,0.6,0.5,0.34919571
6572,0.588372093,GLS,0.6,0.5,0.34919571
2822,0.588349515,SLC5A7,0.6,0.5,0.34919571
4323,0.588235294,PLA2G4D,0.6,0.5,0.34919571
6881,0.588235294,ST8SIA5,0.6,0.5,0.34919571
9953,0.587982833,DIO1,0.6,0.5,0.34919571
16423,0.587828492,PCCB,0.6,0.5,0.34919571
817,0.58778626,ALDOC,0.6,0.5,0.34919571
12933,0.587673611,PFKP,0.6,0.5,0.34919571
14272,0.5875,PCDHA12,0.6,0.5,0.34919571
3783,0.587443946,SLC13A3,0.6,0.5,0.34919571
7890,0.587443946,HSD17B13,0.6,0.5,0.34919571
1713,0.587431694,TRPM4,0.6,0.5,0.34919571
57,0.587301587,XYLT2,0.6,0.5,0.34919571
4557,0.587301587,HAAO,0.6,0.5,0.34919571
2648,0.587278107,PLD2,0.6,0.5,0.34919571
8059,0.586982249,PTPRB,0.6,0.5,0.34919571
17475,0.586956522,ENSG00000256591,0.6,0.5,0.34919571
12233,0.586898396,ABCC4,0.6,0.5,0.34919571
1291,0.586894587,ATP7B,0.6,0.5,0.34919571
15761,0.586723769,HEMK1,0.6,0.5,0.34919571
6955,0.586614173,ORAI3,0.6,0.5,0.34919571
10978,0.586387435,ABCC2,0.6,0.5,0.34919571
619,0.586206897,PEX11G,0.6,0.5,0.34919571
1460,0.586102719,WNK4,0.6,0.5,0.34919571
13791,0.586080586,VKORC1,0.6,0.5,0.34919571
18641,0.586080586,NOS1,0.6,0.5,0.34919571
13601,0.585915493,ST3GAL2,0.6,0.5,0.34919571
4839,0.585695007,PGAM2,0.6,0.5,0.34919571
11177,0.585551331,PLCE1,0.6,0.5,0.34919571
2517,0.585535466,SLC1A1,0.6,0.5,0.34919571
16656,0.58531746,AADAT,0.6,0.5,0.34919571
4205,0.585211268,HMGCR,0.6,0.5,0.34919571
7359,0.585170341,THNSL2,0.6,0.5,0.34919571
3219,0.585106383,FITM1,0.6,0.5,0.34919571
6784,0.585009141,PKM,0.6,0.5,0.34919571
11959,0.584980237,PQLC2,0.6,0.5,0.34919571
269,0.584815321,DLD,0.6,0.5,0.34919571
19059,0.584795322,AGPAT9,0.6,0.5,0.34919571
17808,0.584720862,ETFA,0.6,0.5,0.34919571
14698,0.584650113,PTGR1,0.6,0.5,0.34919571
10174,0.584527221,IBA57,0.6,0.5,0.34919571
4284,0.584388186,SLC5A11,0.6,0.5,0.34919571
11974,0.584229391,HSD17B3,0.6,0.5,0.34919571
2249,0.584170854,ABCG5,0.6,0.5,0.34919571
8818,0.584149599,PPA2,0.6,0.5,0.34919571
12771,0.583979328,MTAP,0.6,0.5,0.34919571
10104,0.583832335,AKR7A3,0.6,0.5,0.34919571
13847,0.583765112,AGPAT1,0.6,0.5,0.34919571
10633,0.583623693,UROS,0.6,0.5,0.34919571
11,0.583505155,SLC7A2,0.6,0.5,0.34919571
6197,0.583416583,UCP2,0.6,0.5,0.34919571
3563,0.583333333,FABP2,0.6,0.5,0.34919571
3605,0.583333333,KCNMB1,0.6,0.5,0.34919571
3875,0.583333333,QDPR,0.6,0.5,0.34919571
4719,0.583333333,PIGX,0.6,0.5,0.34919571
6041,0.583333333,GLS2,0.6,0.5,0.34919571
9050,0.583333333,PPTC7,0.6,0.5,0.34919571
11676,0.583333333,GPR21,0.6,0.5,0.34919571
16159,0.583333333,ABHD4,0.6,0.5,0.34919571
18015,0.583333333,ACSM2A,0.6,0.5,0.34919571
210,0.583143508,SLC13A1,0.6,0.5,0.34919571
187,0.583067093,C12orf5,0.6,0.5,0.34919571
11313,0.583061889,GBGT1,0.6,0.5,0.34919571
54,0.583050847,COX15,0.6,0.5,0.34919571
15705,0.582995951,DDC,0.6,0.5,0.34919571
12938,0.582887701,ACOT6,0.6,0.5,0.34919571
18506,0.582834331,DUOX2,0.6,0.5,0.34919571
6646,0.582750583,AQP10,0.6,0.5,0.34919571
10424,0.582733813,MGST3,0.6,0.5,0.34919571
9199,0.582689335,PDZD3,0.6,0.5,0.34919571
3984,0.582669323,PTPRR,0.6,0.5,0.34919571
2079,0.582644628,HTR2B,0.6,0.5,0.34919571
15523,0.582430806,PTPRJ,0.6,0.5,0.34919571
15475,0.582324455,IP6K3,0.6,0.5,0.34919571
3577,0.582317073,UGT3A1,0.6,0.5,0.34919571
422,0.582260372,SPTLC2,0.6,0.5,0.34919571
9421,0.582255083,GFPT1,0.6,0.5,0.34919571
4919,0.582200247,PGM2L1,0.6,0.5,0.34919571
17539,0.582167832,TDO2,0.6,0.5,0.34919571
12039,0.581871345,NEU1,0.6,0.5,0.34919571
12853,0.581841432,ADRA1A,0.6,0.5,0.34919571
5175,0.581775701,CYP2A7,0.6,0.5,0.34919571
4016,0.581730769,DDAH1,0.6,0.5,0.34919571
12558,0.581683168,ACCSL,0.6,0.5,0.34919571
12776,0.581673307,S100G,0.6,0.5,0.34919571
13866,0.581666667,CPT1B,0.6,0.5,0.34919571
6689,0.581578947,SLC35C2,0.6,0.5,0.34919571
12763,0.581430746,KL,0.6,0.5,0.34919571
3792,0.581395349,SLC22A9,0.6,0.5,0.34919571
10996,0.581395349,SLC25A28,0.6,0.5,0.34919571
12941,0.581339713,SLC5A3,0.6,0.5,0.34919571
12623,0.581333333,GFOD1,0.6,0.5,0.34919571
15862,0.581235698,NAPEPLD,0.6,0.5,0.34919571
2688,0.580645161,HSD17B14,0.6,0.5,0.34919571
11010,0.580645161,CXorf66,0.6,0.5,0.34919571
723,0.580508475,MOGAT3,0.6,0.5,0.34919571
379,0.580270793,PNPLA3,0.6,0.5,0.34919571
6014,0.580246914,CYP2W1,0.6,0.5,0.34919571
17493,0.580152672,BCAT1,0.6,0.5,0.34919571
3504,0.580128205,SUMF1,0.6,0.5,0.34919571
15483,0.579787234,SLC6A12,0.6,0.5,0.34919571
5076,0.579775281,PEX11A,0.6,0.5,0.34919571
15005,0.57977208,CARNS1,0.6,0.5,0.34919571
13789,0.579710145,ALAS1,0.6,0.5,0.34919571
431,0.579509072,MTHFD1,0.6,0.5,0.34919571
8927,0.579497908,GSTO2,0.6,0.5,0.34919571
1088,0.579487179,SPR,0.6,0.5,0.34919571
13625,0.579288026,NDUFA4L2,0.6,0.5,0.34919571
8278,0.579201935,HTR7,0.6,0.5,0.34919571
10372,0.579166667,SOAT1,0.6,0.5,0.34919571
3305,0.579113924,GFOD2,0.6,0.5,0.34919571
11855,0.579075426,PTPN3,0.6,0.5,0.34919571
5057,0.578947368,SLC9A5,0.6,0.5,0.34919571
14465,0.578947368,CENPS-CORT,0.6,0.5,0.34919571
13880,0.578875171,MTHFD2L,0.6,0.5,0.34919571
18218,0.578767123,LPPR2,0.6,0.5,0.34919571
446,0.578740157,GSS,0.6,0.5,0.34919571
11536,0.578581363,YRDC,0.6,0.5,0.34919571
17126,0.578527063,TXNRD1,0.6,0.5,0.34919571
16683,0.578500707,GPX8,0.6,0.5,0.34919571
10258,0.578488372,SLC26A9,0.6,0.5,0.34919571
13169,0.578431373,SLC7A4,0.6,0.5,0.34919571
10395,0.57840617,FMO4,0.6,0.5,0.34919571
480,0.5782881,ACOT8,0.6,0.5,0.34919571
8155,0.577951002,NR1I2,0.6,0.5,0.34919571
5266,0.577946768,ACSM1,0.6,0.5,0.34919571
15172,0.577946768,SLC13A2,0.6,0.5,0.34919571
292,0.57790927,FMO2,0.6,0.5,0.34919571
13023,0.57790927,ASAH1,0.6,0.5,0.34919571
16576,0.577868852,AWAT2,0.6,0.5,0.34919571
3467,0.577844311,GALM,0.6,0.5,0.34919571
9732,0.577836412,SLC39A14,0.6,0.5,0.34919571
13463,0.577777778,CPT1C,0.6,0.5,0.34919571
14003,0.577716644,ABAT,0.6,0.5,0.34919571
2844,0.577708006,KYNU,0.6,0.5,0.34919571
12955,0.577651515,SLC8A3,0.6,0.5,0.34919571
11288,0.577639752,LIPJ,0.6,0.5,0.34919571
4426,0.577603143,PTGER1,0.6,0.5,0.34919571
